1541385481796|0|1|1|1|1970|3
1541385750796|0|1|1|1|1970|3
1541385911796|0|1|1|1|1970|3
1541386112796|0|1|1|1|1970|3
1541386369796|0|1|1|1|1970|3
1541386559796|0|1|1|1|1970|3
1541386758796|0|1|1|1|1970|3
1541387058796|0|1|1|1|1970|3
1541392598796|0|1|1|1|1970|3
1541392825796|0|1|1|1|1970|3
1541393054796|0|1|1|1|1970|3
1541393112796|0|1|1|1|1970|3
1541393246796|0|1|1|1|1970|3
1541394769796|0|1|1|1|1970|3
1541396838796|0|1|1|1|1970|3
1541397117796|0|1|1|1|1970|3
1541397291796|0|1|1|1|1970|3
1541397425796|0|1|1|1|1970|3
1541399606796|0|1|1|1|1970|3
1541402262796|0|1|1|1|1970|3
1541407366796|0|1|1|1|1970|3
1541407642796|0|1|1|1|1970|3
1541407807796|0|1|1|1|1970|3
1541407889796|0|1|1|1|1970|3
1541408075796|0|1|1|1|1970|3
1541408090796|0|1|1|1|1970|3
1541408331796|0|1|1|1|1970|3
1541408497796|0|1|1|1|1970|3
1541408662796|0|1|1|1|1970|3
1541408942796|0|1|1|1|1970|3
1541409134796|0|1|1|1|1970|3
1541409247796|0|1|1|1|1970|3
1541409629796|0|1|1|1|1970|3
1541409662796|0|1|1|1|1970|3
1541409854796|0|1|1|1|1970|3
1541409990796|0|1|1|1|1970|3
1541410138796|0|1|1|1|1970|3
1541410231796|0|1|1|1|1970|3
1541410380796|0|1|1|1|1970|3
1541410399796|0|1|1|1|1970|3
1541410537796|0|1|1|1|1970|3
1541410731796|0|1|1|1|1970|3
1541410782796|0|1|1|1|1970|3
1541410946796|0|1|1|1|1970|3
1541411000796|0|1|1|1|1970|3
1541411089796|0|1|1|1|1970|3
1541411249796|0|1|1|1|1970|3
1541411296796|0|1|1|1|1970|3
1541411470796|0|1|1|1|1970|3
1541411523796|0|1|1|1|1970|3
1541411561796|0|1|1|1|1970|3
1541411683796|0|1|1|1|1970|3
1541411750796|0|1|1|1|1970|3
1541411918796|0|1|1|1|1970|3
1541411992796|0|1|1|1|1970|3
1541412174796|0|1|1|1|1970|3
1541412225796|0|1|1|1|1970|3
1541412387796|0|1|1|1|1970|3
1541412546796|0|1|1|1|1970|3
1541412573796|0|1|1|1|1970|3
1541412664796|0|1|1|1|1970|3
1541412804796|0|1|1|1|1970|3
1541412827796|0|1|1|1|1970|3
1541412885796|0|1|1|1|1970|3
1541412992796|0|1|1|1|1970|3
1541413092796|0|1|1|1|1970|3
1541413249796|0|1|1|1|1970|3
1541413331796|0|1|1|1|1970|3
1541413486796|0|1|1|1|1970|3
1541413520796|0|1|1|1|1970|3
1541413747796|0|1|1|1|1970|3
1541413792796|0|1|1|1|1970|3
1541413921796|0|1|1|1|1970|3
1541414107796|0|1|1|1|1970|3
1541414251796|0|1|1|1|1970|3
1541414462796|0|1|1|1|1970|3
1541414523796|0|1|1|1|1970|3
1541414660796|0|1|1|1|1970|3
1541414741796|0|1|1|1|1970|3
1541414815796|0|1|1|1|1970|3
1541414861796|0|1|1|1|1970|3
1541414906796|0|1|1|1|1970|3
1541415026796|0|1|1|1|1970|3
1541415139796|0|1|1|1|1970|3
1541415182796|0|1|1|1|1970|3
1541415327796|0|1|1|1|1970|3
1541415427796|0|1|1|1|1970|3
1541415465796|0|1|1|1|1970|3
1541415568796|0|1|1|1|1970|3
1541415604796|0|1|1|1|1970|3
1541415751796|0|1|1|1|1970|3
1541415789796|0|1|1|1|1970|3
1541416108796|0|1|1|1|1970|3
1541416136796|0|1|1|1|1970|3
1541416256796|0|1|1|1|1970|3
1541416310796|0|1|1|1|1970|3
1541416440796|0|1|1|1|1970|3
1541416468796|0|1|1|1|1970|3
1541416645796|0|1|1|1|1970|3
1541416721796|0|1|1|1|1970|3
1541416884796|0|1|1|1|1970|3
1541416917796|0|1|1|1|1970|3
1541417123796|0|1|1|1|1970|3
1541417129796|0|1|1|1|1970|3
1541417264796|0|1|1|1|1970|3
1541417344796|0|1|1|1|1970|3
1541417451796|0|1|1|1|1970|3
1541417607796|0|1|1|1|1970|3
1541417816796|0|1|1|1|1970|3
1541418088796|0|1|1|1|1970|3
1541418136796|0|1|1|1|1970|3
1541418418796|0|1|1|1|1970|3
1541418786796|0|1|1|1|1970|3
1541418958796|0|1|1|1|1970|3
1541419169796|0|1|1|1|1970|3
1541419348796|0|1|1|1|1970|3
1541419491796|0|1|1|1|1970|3
1541419738796|0|1|1|1|1970|3
1541419879796|0|1|1|1|1970|3
1541420111796|0|1|1|1|1970|3
1541420342796|0|1|1|1|1970|3
1541420496796|0|1|1|1|1970|3
1541420725796|0|1|1|1|1970|3
1541420773796|0|1|1|1|1970|3
1541420990796|0|1|1|1|1970|3
1541420993796|0|1|1|1|1970|3
1541421202796|0|1|1|1|1970|3
1541421220796|0|1|1|1|1970|3
1541421390796|0|1|1|1|1970|3
1541421444796|0|1|1|1|1970|3
1541421670796|0|1|1|1|1970|3
1541421833796|0|1|1|1|1970|3
1541422122796|0|1|1|1|1970|3
1541422372796|0|1|1|1|1970|3
1541422659796|0|1|1|1|1970|3
1541422931796|0|1|1|1|1970|3
1541423192796|0|1|1|1|1970|3
1541423399796|0|1|1|1|1970|3
1541423625796|0|1|1|1|1970|3
1541423928796|0|1|1|1|1970|3
1541424150796|0|1|1|1|1970|3
1541424498796|0|1|1|1|1970|3
1541424712796|0|1|1|1|1970|3
1541424913796|0|1|1|1|1970|3
1541425134796|0|1|1|1|1970|3
1541425366796|0|1|1|1|1970|3
1541425602796|0|1|1|1|1970|3
1541425667796|0|1|1|1|1970|3
1541425907796|0|1|1|1|1970|3
1541426096796|0|1|1|1|1970|3
1541426353796|0|1|1|1|1970|3
1541426565796|0|1|1|1|1970|3
1541426796796|0|1|1|1|1970|3
1541427047796|0|1|1|1|1970|3
1541427222796|0|1|1|1|1970|3
1541427387796|0|1|1|1|1970|3
1541427638796|0|1|1|1|1970|3
1541427789796|0|1|1|1|1970|3
1541427856796|0|1|1|1|1970|3
1541427896796|0|1|1|1|1970|3
1541428431796|0|1|1|1|1970|3
1541428530796|0|1|1|1|1970|3
1541428696796|0|1|1|1|1970|3
1541428783796|0|1|1|1|1970|3
1541428980796|0|1|1|1|1970|3
1541429034796|0|1|1|1|1970|3
1541429046796|0|1|1|1|1970|3
1541429273796|0|1|1|1|1970|3
1541429341796|0|1|1|1|1970|3
1541429523796|0|1|1|1|1970|3
1541429532796|0|1|1|1|1970|3
1541429782796|0|1|1|1|1970|3
1541429962796|0|1|1|1|1970|3
1541430115796|0|1|1|1|1970|3
1541430344796|0|1|1|1|1970|3
1541430369796|0|1|1|1|1970|3
1541430545796|0|1|1|1|1970|3
1541430554796|0|1|1|1|1970|3
1541430571796|0|1|1|1|1970|3
1541430649796|0|1|1|1|1970|3
1541430779796|0|1|1|1|1970|3
1541430826796|0|1|1|1|1970|3
1541430874796|0|1|1|1|1970|3
1541430880796|0|1|1|1|1970|3
1541430967796|0|1|1|1|1970|3
1541431124796|0|1|1|1|1970|3
1541431190796|0|1|1|1|1970|3
1541431216796|0|1|1|1|1970|3
1541431327796|0|1|1|1|1970|3
1541431350796|0|1|1|1|1970|3
1541431427796|0|1|1|1|1970|3
1541431454796|0|1|1|1|1970|3
1541431481796|0|1|1|1|1970|3
1541431670796|0|1|1|1|1970|3
1541431749796|0|1|1|1|1970|3
1541431761796|0|1|1|1|1970|3
1541431879796|0|1|1|1|1970|3
1541432118796|0|1|1|1|1970|3
1541432163796|0|1|1|1|1970|3
1541432383796|0|1|1|1|1970|3
1541432602796|0|1|1|1|1970|3
1541432621796|0|1|1|1|1970|3
1541432880796|0|1|1|1|1970|3
1541432998796|0|1|1|1|1970|3
1541433126796|0|1|1|1|1970|3
1541433234796|0|1|1|1|1970|3
1541433411796|0|1|1|1|1970|3
1541433477796|0|1|1|1|1970|3
1541433616796|0|1|1|1|1970|3
1541433665796|0|1|1|1|1970|3
1541433683796|0|1|1|1|1970|3
1541433727796|0|1|1|1|1970|3
1541433845796|0|1|1|1|1970|3
1541433907796|0|1|1|1|1970|3
1541433920796|0|1|1|1|1970|3
1541434084796|0|1|1|1|1970|3
1541434132796|0|1|1|1|1970|3
1541434231796|0|1|1|1|1970|3
1541434354796|0|1|1|1|1970|3
1541434355796|0|1|1|1|1970|3
1541434510796|0|1|1|1|1970|3
1541434643796|0|1|1|1|1970|3
1541434689796|0|1|1|1|1970|3
1541434792796|0|1|1|1|1970|3
1541434814796|0|1|1|1|1970|3
1541434966796|0|1|1|1|1970|3
1541434989796|0|1|1|1|1970|3
1541435091796|0|1|1|1|1970|3
1541435213796|0|1|1|1|1970|3
1541435302796|0|1|1|1|1970|3
1541435315796|0|1|1|1|1970|3
1541435425796|0|1|1|1|1970|3
1541435519796|0|1|1|1|1970|3
1541435613796|0|1|1|1|1970|3
1541435636796|0|1|1|1|1970|3
1541435666796|0|1|1|1|1970|3
1541435879796|0|1|1|1|1970|3
1541435939796|0|1|1|1|1970|3
1541435961796|0|1|1|1|1970|3
1541436110796|0|1|1|1|1970|3
1541436220796|0|1|1|1|1970|3
1541436264796|0|1|1|1|1970|3
1541436278796|0|1|1|1|1970|3
1541436441796|0|1|1|1|1970|3
1541436470796|0|1|1|1|1970|3
1541436653796|0|1|1|1|1970|3
1541436660796|0|1|1|1|1970|3
1541436789796|0|1|1|1|1970|3
1541436868796|0|1|1|1|1970|3
1541436942796|0|1|1|1|1970|3
1541436997796|0|1|1|1|1970|3
1541437098796|0|1|1|1|1970|3
1541437215796|0|1|1|1|1970|3
1541437227796|0|1|1|1|1970|3
1541437361796|0|1|1|1|1970|3
1541437417796|0|1|1|1|1970|3
1541437446796|0|1|1|1|1970|3
1541437624796|0|1|1|1|1970|3
1541437674796|0|1|1|1|1970|3
1541437722796|0|1|1|1|1970|3
1541437854796|0|1|1|1|1970|3
1541437882796|0|1|1|1|1970|3
1541437909796|0|1|1|1|1970|3
1541438093796|0|1|1|1|1970|3
1541438239796|0|1|1|1|1970|3
1541438323796|0|1|1|1|1970|3
1541438330796|0|1|1|1|1970|3
1541438412796|0|1|1|1|1970|3
1541438578796|0|1|1|1|1970|3
1541438632796|0|1|1|1|1970|3
1541438682796|0|1|1|1|1970|3
1541438926796|0|1|1|1|1970|3
1541438941796|0|1|1|1|1970|3
1541439071796|0|1|1|1|1970|3
1541439100796|0|1|1|1|1970|3
1541439177796|0|1|1|1|1970|3
1541439295796|0|1|1|1|1970|3
1541439368796|0|1|1|1|1970|3
1541439496796|0|1|1|1|1970|3
1541439499796|0|1|1|1|1970|3
1541439635796|0|1|1|1|1970|3
1541439691796|0|1|1|1|1970|3
1541439803796|0|1|1|1|1970|3
1541439827796|0|1|1|1|1970|3
1541439936796|0|1|1|1|1970|3
1541440023796|0|1|1|1|1970|3
1541440053796|0|1|1|1|1970|3
1541440182796|0|1|1|1|1970|3
1541440238796|0|1|1|1|1970|3
1541440304796|0|1|1|1|1970|3
1541440452796|0|1|1|1|1970|3
1541440468796|0|1|1|1|1970|3
1541440472796|0|1|1|1|1970|3
1541440595796|0|1|1|1|1970|3
1541440639796|0|1|1|1|1970|3
1541440652796|0|1|1|1|1970|3
1541440837796|0|1|1|1|1970|3
1541440879796|0|1|1|1|1970|3
1541440887796|0|1|1|1|1970|3
1541440975796|0|1|1|1|1970|3
1541441028796|0|1|1|1|1970|3
1541441099796|0|1|1|1|1970|3
1541441219796|0|1|1|1|1970|3
1541441269796|0|1|1|1|1970|3
1541441365796|0|1|1|1|1970|3
1541441441796|0|1|1|1|1970|3
1541441502796|0|1|1|1|1970|3
1541441637796|0|1|1|1|1970|3
1541441654796|0|1|1|1|1970|3
1541441848796|0|1|1|1|1970|3
1541441861796|0|1|1|1|1970|3
1541441907796|0|1|1|1|1970|3
1541441953796|0|1|1|1|1970|3
1541442077796|0|1|1|1|1970|3
1541442156796|0|1|1|1|1970|3
1541442214796|0|1|1|1|1970|3
1541442308796|0|1|1|1|1970|3
1541442367796|0|1|1|1|1970|3
1541442491796|0|1|1|1|1970|3
1541442734796|0|1|1|1|1970|3
1541442773796|0|1|1|1|1970|3
1541442899796|0|1|1|1|1970|3
1541442982796|0|1|1|1|1970|3
1541443032796|0|1|1|1|1970|3
1541443261796|0|1|1|1|1970|3
1541443294796|0|1|1|1|1970|3
1541443446796|0|1|1|1|1970|3
1541443594796|0|1|1|1|1970|3
1541443616796|0|1|1|1|1970|3
1541443933796|0|1|1|1|1970|3
1541444301796|0|1|1|1|1970|3
1541444568796|0|1|1|1|1970|3
1541451499796|0|1|1|1|1970|3
1541451636796|0|1|1|1|1970|3
1541453165796|0|1|1|1|1970|3
1541453431796|0|1|1|1|1970|3
1541461788796|0|1|1|1|1970|3
1543020300796|0|1|1|1|1970|3
1543020705796|0|1|1|1|1970|3
1543026602796|0|1|1|1|1970|3
1543027714796|0|1|1|1|1970|3
1543027990796|0|1|1|1|1970|3
1543028175796|0|1|1|1|1970|3
1543028414796|0|1|1|1|1970|3
1543028739796|0|1|1|1|1970|3
1543029034796|0|1|1|1|1970|3
1543029242796|0|1|1|1|1970|3
1543029477796|0|1|1|1|1970|3
1543029616796|0|1|1|1|1970|3
1543029876796|0|1|1|1|1970|3
1543030122796|0|1|1|1|1970|3
1543030325796|0|1|1|1|1970|3
1543030527796|0|1|1|1|1970|3
1543031070796|0|1|1|1|1970|3
1543031301796|0|1|1|1|1970|3
1543031624796|0|1|1|1|1970|3
1543031891796|0|1|1|1|1970|3
1543032182796|0|1|1|1|1970|3
1543032589796|0|1|1|1|1970|3
1543032774796|0|1|1|1|1970|3
1543032914796|0|1|1|1|1970|3
1543033040796|0|1|1|1|1970|3
1543033168796|0|1|1|1|1970|3
1543033248796|0|1|1|1|1970|3
1543033437796|0|1|1|1|1970|3
1543033538796|0|1|1|1|1970|3
1543033564796|0|1|1|1|1970|3
1543033615796|0|1|1|1|1970|3
1543033790796|0|1|1|1|1970|3
1543033797796|0|1|1|1|1970|3
1543033825796|0|1|1|1|1970|3
1543033890796|0|1|1|1|1970|3
1543034000796|0|1|1|1|1970|3
1543034059796|0|1|1|1|1970|3
1543034334796|0|1|1|1|1970|3
1543034520796|0|1|1|1|1970|3
1543034769796|0|1|1|1|1970|3
1543035024796|0|1|1|1|1970|3
1543035219796|0|1|1|1|1970|3
1543035473796|0|1|1|1|1970|3
1543035666796|0|1|1|1|1970|3
1543035893796|0|1|1|1|1970|3
1543036132796|0|1|1|1|1970|3
1543036408796|0|1|1|1|1970|3
1543036608796|0|1|1|1|1970|3
1543036923796|0|1|1|1|1970|3
1543037108796|0|1|1|1|1970|3
1543037316796|0|1|1|1|1970|3
1543037526796|0|1|1|1|1970|3
1543037695796|0|1|1|1|1970|3
1543037982796|0|1|1|1|1970|3
1543038185796|0|1|1|1|1970|3
1543038404796|0|1|1|1|1970|3
1543038621796|0|1|1|1|1970|3
1543039092796|0|1|1|1|1970|3
1543039440796|0|1|1|1|1970|3
1543039480796|0|1|1|1|1970|3
1543039598796|0|1|1|1|1970|3
1543039756796|0|1|1|1|1970|3
1543039907796|0|1|1|1|1970|3
1543040029796|0|1|1|1|1970|3
1543040093796|0|1|1|1|1970|3
1543040249796|0|1|1|1|1970|3
1543040467796|0|1|1|1|1970|3
1543040488796|0|1|1|1|1970|3
1543040666796|0|1|1|1|1970|3
1543040709796|0|1|1|1|1970|3
1543040876796|0|1|1|1|1970|3
1543040968796|0|1|1|1|1970|3
1543041120796|0|1|1|1|1970|3
1543041328796|0|1|1|1|1970|3
1543041367796|0|1|1|1|1970|3
1543041588796|0|1|1|1|1970|3
1543042110796|0|1|1|1|1970|3
1543042247796|0|1|1|1|1970|3
1543042588796|0|1|1|1|1970|3
1543042732796|0|1|1|1|1970|3
1543042822796|0|1|1|1|1970|3
1543043066796|0|1|1|1|1970|3
1543043374796|0|1|1|1|1970|3
1543043573796|0|1|1|1|1970|3
1543043894796|0|1|1|1|1970|3
1543044118796|0|1|1|1|1970|3
1543044493796|0|1|1|1|1970|3
1543048519796|0|1|1|1|1970|3
1543056791796|0|1|1|1|1970|3
1543057123796|0|1|1|1|1970|3
1543057540796|0|1|1|1|1970|3
1543058177796|0|1|1|1|1970|3
1543058346796|0|1|1|1|1970|3
1543058641796|0|1|1|1|1970|3
1543058989796|0|1|1|1|1970|3
1543059169796|0|1|1|1|1970|3
1543059578796|0|1|1|1|1970|3
1543059741796|0|1|1|1|1970|3
1543060078796|0|1|1|1|1970|3
1543060336796|0|1|1|1|1970|3
1543060418796|0|1|1|1|1970|3
1543060441796|0|1|1|1|1970|3
1543060713796|0|1|1|1|1970|3
1543060894796|0|1|1|1|1970|3
1543061152796|0|1|1|1|1970|3
1543061374796|0|1|1|1|1970|3
1543061393796|0|1|1|1|1970|3
1543061594796|0|1|1|1|1970|3
1543061597796|0|1|1|1|1970|3
1543061727796|0|1|1|1|1970|3
1543061728796|0|1|1|1|1970|3
1543061779796|0|1|1|1|1970|3
1543061847796|0|1|1|1|1970|3
1543061972796|0|1|1|1|1970|3
1543062089796|0|1|1|1|1970|3
1543062115796|0|1|1|1|1970|3
1543062209796|0|1|1|1|1970|3
1543062310796|0|1|1|1|1970|3
1543062345796|0|1|1|1|1970|3
1543062355796|0|1|1|1|1970|3
1543062569796|0|1|1|1|1970|3
1543062577796|0|1|1|1|1970|3
1543062612796|0|1|1|1|1970|3
1543062639796|0|1|1|1|1970|3
1543062777796|0|1|1|1|1970|3
1543062857796|0|1|1|1|1970|3
1543062878796|0|1|1|1|1970|3
1543062981796|0|1|1|1|1970|3
1543063072796|0|1|1|1|1970|3
1543063089796|0|1|1|1|1970|3
1543063232796|0|1|1|1|1970|3
1543063377796|0|1|1|1|1970|3
1543063380796|0|1|1|1|1970|3
1543063519796|0|1|1|1|1970|3
1543063651796|0|1|1|1|1970|3
1543063678796|0|1|1|1|1970|3
1543063687796|0|1|1|1|1970|3
1543063765796|0|1|1|1|1970|3
1543063916796|0|1|1|1|1970|3
1543063932796|0|1|1|1|1970|3
1543064031796|0|1|1|1|1970|3
1543064212796|0|1|1|1|1970|3
1543064222796|0|1|1|1|1970|3
1543064326796|0|1|1|1|1970|3
1543064368796|0|1|1|1|1970|3
1543064560796|0|1|1|1|1970|3
1543064679796|0|1|1|1|1970|3
1543064896796|0|1|1|1|1970|3
1543064899796|0|1|1|1|1970|3
1543065033796|0|1|1|1|1970|3
1543065097796|0|1|1|1|1970|3
1543065177796|0|1|1|1|1970|3
1543065298796|0|1|1|1|1970|3
1543065454796|0|1|1|1|1970|3
1543065534796|0|1|1|1|1970|3
1543065635796|0|1|1|1|1970|3
1543065799796|0|1|1|1|1970|3
1543065854796|0|1|1|1|1970|3
1543065980796|0|1|1|1|1970|3
1543066014796|0|1|1|1|1970|3
1543066195796|0|1|1|1|1970|3
1543066227796|0|1|1|1|1970|3
1543066426796|0|1|1|1|1970|3
1543066496796|0|1|1|1|1970|3
1543066732796|0|1|1|1|1970|3
1543066798796|0|1|1|1|1970|3
1543066941796|0|1|1|1|1970|3
1543067037796|0|1|1|1|1970|3
1543067240796|0|1|1|1|1970|3
1543067283796|0|1|1|1|1970|3
1543067464796|0|1|1|1|1970|3
1543067492796|0|1|1|1|1970|3
1543067615796|0|1|1|1|1970|3
1543067705796|0|1|1|1|1970|3
1543067751796|0|1|1|1|1970|3
1543067950796|0|1|1|1|1970|3
1543067978796|0|1|1|1|1970|3
1543068129796|0|1|1|1|1970|3
1543068231796|0|1|1|1|1970|3
1543068386796|0|1|1|1|1970|3
1543068452796|0|1|1|1|1970|3
1543068671796|0|1|1|1|1970|3
1543068725796|0|1|1|1|1970|3
1543068960796|0|1|1|1|1970|3
1543068975796|0|1|1|1|1970|3
1543069175796|0|1|1|1|1970|3
1543069209796|0|1|1|1|1970|3
1543069374796|0|1|1|1|1970|3
1543069415796|0|1|1|1|1970|3
1543069538796|0|1|1|1|1970|3
1543069653796|0|1|1|1|1970|3
1543069787796|0|1|1|1|1970|3
1543070051796|0|1|1|1|1970|3
1543070354796|0|1|1|1|1970|3
1543070593796|0|1|1|1|1970|3
1543070787796|0|1|1|1|1970|3
1543070961796|0|1|1|1|1970|3
1543071174796|0|1|1|1|1970|3
1543071444796|0|1|1|1|1970|3
1543071651796|0|1|1|1|1970|3
1543071857796|0|1|1|1|1970|3
1543072212796|0|1|1|1|1970|3
1543072504796|0|1|1|1|1970|3
1543072514796|0|1|1|1|1970|3
1543072663796|0|1|1|1|1970|3
1543072762796|0|1|1|1|1970|3
1543072825796|0|1|1|1|1970|3
1543072875796|0|1|1|1|1970|3
1543073010796|0|1|1|1|1970|3
1543073081796|0|1|1|1|1970|3
1543073114796|0|1|1|1|1970|3
1543073342796|0|1|1|1|1970|3
1543073346796|0|1|1|1|1970|3
1543073621796|0|1|1|1|1970|3
1543073752796|0|1|1|1|1970|3
1543073939796|0|1|1|1|1970|3
1543073984796|0|1|1|1|1970|3
1543074239796|0|1|1|1|1970|3
1543074462796|0|1|1|1|1970|3
1543074639796|0|1|1|1|1970|3
1543074987796|0|1|1|1|1970|3
1543075170796|0|1|1|1|1970|3
1543075372796|0|1|1|1|1970|3
1543075560796|0|1|1|1|1970|3
1543075827796|0|1|1|1|1970|3
1543076122796|0|1|1|1|1970|3
1543076631796|0|1|1|1|1970|3
1543076907796|0|1|1|1|1970|3
1543077200796|0|1|1|1|1970|3
1543077398796|0|1|1|1|1970|3
1543077420796|0|1|1|1|1970|3
1543077522796|0|1|1|1|1970|3
1543077632796|0|1|1|1|1970|3
1543077854796|0|1|1|1|1970|3
1543077863796|0|1|1|1|1970|3
1543077907796|0|1|1|1|1970|3
1543078097796|0|1|1|1|1970|3
1543078102796|0|1|1|1|1970|3
1543078198796|0|1|1|1|1970|3
1543078304796|0|1|1|1|1970|3
1543078330796|0|1|1|1|1970|3
1543078477796|0|1|1|1|1970|3
1543078601796|0|1|1|1|1970|3
1543078609796|0|1|1|1|1970|3
1543078755796|0|1|1|1|1970|3
1543078837796|0|1|1|1|1970|3
1543079004796|0|1|1|1|1970|3
1543079028796|0|1|1|1|1970|3
1543079039796|0|1|1|1|1970|3
1543079243796|0|1|1|1|1970|3
1543079303796|0|1|1|1|1970|3
1543079310796|0|1|1|1|1970|3
1543079436796|0|1|1|1|1970|3
1543079488796|0|1|1|1|1970|3
1543079523796|0|1|1|1|1970|3
1543079669796|0|1|1|1|1970|3
1543079679796|0|1|1|1|1970|3
1543079719796|0|1|1|1|1970|3
1543079887796|0|1|1|1|1970|3
1543079932796|0|1|1|1|1970|3
1543080119796|0|1|1|1|1970|3
1543080138796|0|1|1|1|1970|3
1543080334796|0|1|1|1|1970|3
1543080352796|0|1|1|1|1970|3
1543080559796|0|1|1|1|1970|3
1543080752796|0|1|1|1|1970|3
1543080846796|0|1|1|1|1970|3
1543080983796|0|1|1|1|1970|3
1543081082796|0|1|1|1|1970|3
1543081153796|0|1|1|1|1970|3
1543081173796|0|1|1|1|1970|3
1543081332796|0|1|1|1|1970|3
1543081406796|0|1|1|1|1970|3
1543081485796|0|1|1|1|1970|3
1543081579796|0|1|1|1|1970|3
1543081607796|0|1|1|1|1970|3
1543081717796|0|1|1|1|1970|3
1543081799796|0|1|1|1|1970|3
1543082035796|0|1|1|1|1970|3
1543082294796|0|1|1|1|1970|3
